sample_index,class0_sum,class1_sum,class2_sum,class3_sum,class4_sum,class5_sum,class6_sum,class7_sum,class8_sum,class9_sum,predicted_label
8716,-19,-20,-20,-7,-5,-18,-19,-16,-20,-20,4
8717,-1,-10,-1,-18,-10,-12,8,-11,-9,-11,6
8718,-20,-20,-11,-20,-5,-20,-8,-20,-20,-20,4
8719,-20,-19,-20,-20,-19,20,-15,-18,-20,-20,5
8720,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
8721,-20,-20,-20,18,-20,-20,-20,-20,-20,-20,3
8722,-20,-20,-20,-20,-20,-14,-20,12,-20,-20,7
8723,-20,-20,-14,-20,-10,-20,1,-19,-20,-20,6
8724,-20,-20,-19,-20,-13,-20,11,-20,-20,-20,6
8725,0,-20,-20,-14,-20,-20,-9,-20,-20,-20,0
8726,-20,-19,-20,-20,-20,-18,-20,-18,-20,16,9
8727,-15,-12,-14,8,-20,-20,-15,-20,-20,-18,3
8728,16,-13,-10,-10,3,-9,20,-1,-13,-10,6
8729,-20,-20,-16,-5,-19,20,-9,-12,-20,-20,5
8730,-20,-18,-20,-20,8,-20,-8,-17,-20,-20,4
8731,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
8732,-20,-20,20,-20,-20,-20,-14,-20,-20,-20,2
8733,-15,20,-19,-18,-20,-20,-20,-20,-20,-20,1
8734,-20,-20,-15,-19,-13,-15,-12,-11,20,-20,8
8735,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
8736,-20,-20,-20,-20,-20,-20,-20,-19,-19,20,9
8737,-20,-20,-7,-20,2,-20,-19,-20,-20,-20,4
8738,-20,-20,-15,-20,-14,-20,-19,-19,20,-20,8
8739,-20,-20,-20,-20,-20,-20,-20,-8,-20,14,9
8740,-20,-20,-20,-20,-20,-20,-20,-20,-20,20,9
8741,-20,-13,-20,-4,-18,-20,-20,-20,-4,-20,3
8742,-17,-16,-18,3,-20,-18,-12,-19,-20,-17,3
8743,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
8744,20,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
8745,12,-20,-18,-20,-20,-20,-11,-20,-20,-20,0
8746,-16,-13,-4,-20,-20,-17,-3,-14,-20,-19,6
8747,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
8748,8,-20,-20,-20,-20,-20,1,-20,-20,-20,0
8749,-17,-20,-19,-12,-9,-20,-4,-17,-17,-18,6
8750,-20,-20,-13,-20,-9,-20,0,-20,-20,-20,6
8751,-19,-20,-20,-20,4,-20,-18,-20,-20,-20,4
8752,-20,-20,-7,-16,-8,-20,-11,-20,-20,-20,2
8753,-20,-20,20,-20,-20,-20,-20,-20,-20,-20,2
8754,-20,-20,-20,-20,-20,-20,-20,-9,-20,10,9
8755,2,-20,-19,-13,-18,-18,-8,-20,-20,-19,0
8756,-7,-20,-20,-19,-17,-20,8,-20,-20,-20,6
8757,1,-14,-20,-8,-10,-20,-20,-20,-20,-20,0
8758,-20,-20,-11,-20,-2,-20,-13,-18,-20,-20,4
8759,13,-18,-20,-20,-20,-20,-15,-20,-20,-20,0
8760,20,-20,-20,-20,-20,-20,-16,-20,-20,-20,0
8761,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
8762,-13,-20,-7,5,-7,-16,-11,-16,-20,-19,3
8763,-10,-20,-20,-20,-20,-20,-9,-20,-2,-19,8
8764,-11,-20,-9,-18,-8,-18,-3,-20,-20,-20,6
8765,-16,-20,-20,-20,-20,14,-20,-13,-20,-4,5
8766,-20,-20,-20,-18,-20,-11,-20,8,-20,-19,7
8767,-20,-20,-20,-20,-20,-20,-20,-13,-20,20,9
8768,-12,-13,-6,-16,-11,-20,-12,-20,-20,-20,2
8769,-20,-20,-18,-19,-8,-20,5,-20,-20,-20,6
8770,-20,-20,-20,20,-20,-20,-20,-20,-20,-20,3
8771,-20,-20,-20,-15,-20,-11,-16,11,-20,-20,7
8772,-20,-20,-20,-20,-20,-11,-20,-20,-20,10,9
8773,-20,20,-20,-15,-20,-20,-20,-20,-20,-20,1
8774,-20,-20,-11,-20,-9,-20,-4,-19,-20,-20,6
8775,-20,-20,-20,-20,-20,-16,-20,11,-20,-20,7
8776,-20,-20,-20,-20,-20,-16,-20,18,-20,-20,7
8777,-20,-20,-20,-20,-19,-4,-20,-17,-20,-3,9
8778,-20,-20,-20,-20,-19,-17,-20,-15,20,-20,8
8779,19,-20,-17,-20,-18,-13,-15,-20,-20,-20,0
8780,-20,-20,-20,-20,-20,-16,-20,-17,-20,20,9
8781,-20,20,-20,-19,-20,-20,-20,-20,-20,-20,1
8782,-8,-20,-17,-20,-20,-20,-14,-20,-20,-20,0
8783,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
8784,-20,-20,-20,-20,-6,-20,-20,-20,-14,-20,4
8785,-20,-20,-20,-20,-20,0,-20,-20,-20,4,9
8786,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
8787,-20,-20,-3,-20,-20,-20,-3,-20,-20,-20,2
8788,-6,-11,-15,-9,-14,18,-19,-4,-20,-18,5
8789,-20,-20,-12,12,-20,-20,-16,-20,-20,-19,3
8790,-20,-19,-20,7,-20,-20,-20,-20,-20,-20,3
8791,15,-20,-20,-16,-19,-20,-14,-15,-20,-15,0
8792,-20,-20,-20,-20,-20,-18,-20,3,-20,-18,7
8793,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
8794,-13,-20,-7,-18,-12,-15,-12,-13,-9,-16,2
8795,-20,-20,-20,-19,-20,-12,-19,13,-20,-20,7
8796,-20,-20,-20,-20,-20,-20,-20,-20,-17,15,9
8797,-20,-20,-11,5,-8,-20,-14,-20,-20,-20,3
8798,-20,-20,-20,-20,-20,-7,-18,6,-20,-20,7
8799,-20,-20,-7,-20,-7,-20,7,-20,-20,-20,6
8800,-20,-20,-7,-20,-4,-20,-12,-14,-15,-20,4
8801,-20,-20,-11,-19,-6,-20,-9,-20,-20,-20,4
8802,-20,-20,-18,-20,-19,-16,15,-19,-20,-20,6
8803,-20,-20,-20,-20,-20,-18,-20,18,-20,-20,7
8804,-20,-20,0,-20,-8,-20,-14,-20,-20,-20,2
8805,-20,-20,-20,-20,-20,-20,-18,20,-20,-20,7
8806,-2,-20,-20,-3,-20,-20,-2,-19,-20,-20,0
8807,-19,13,-20,-5,-20,-20,-20,-19,-20,-20,1
8808,-20,-16,-20,-20,-20,-11,-20,-5,-20,-9,7
8809,-20,-19,-20,-20,-20,-20,-20,-19,20,-16,8
8810,-18,-17,-15,-8,-12,-19,-10,-11,20,-14,8
8811,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
8812,19,-20,-20,-20,-20,-20,-17,-20,-20,-20,0
8813,-14,19,-20,-18,-20,-20,-20,-20,-20,-20,1
8814,-19,-20,-5,-20,-18,-20,-3,-16,-20,-20,6
8815,20,-20,-13,-11,-17,-20,-12,-19,-20,-14,0
8816,-20,-20,-20,-20,-20,-19,-20,-12,-20,20,9
8817,-20,-20,-20,-20,-20,-18,-20,17,-20,-20,7
8818,-12,-14,-20,-20,-20,6,-20,-6,-20,-5,5
8819,-20,-20,-20,-20,-20,-20,-20,-15,-16,20,9
8820,-20,20,-20,-19,-20,-20,-20,-20,-20,-20,1
8821,-20,-20,-6,-20,-7,-20,-16,-20,-20,-20,2
8822,15,-20,-20,-17,-20,-19,-16,-20,-20,-20,0
8823,-20,-20,-19,-10,1,-20,-20,-20,-20,-20,4
8824,-20,-20,-20,-18,-20,-20,-19,18,-20,-20,7
8825,-20,-20,-20,-20,-1,-20,-4,-20,-20,-20,4
8826,-20,-15,-20,3,-20,-20,-20,-20,-20,-20,3
8827,-19,-18,-20,-7,-10,-20,-20,-20,-17,-20,3
8828,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
8829,-20,-20,-20,-20,-20,-20,-20,13,-20,-9,7
8830,-20,-20,-20,-20,-20,14,-20,-20,-17,-14,5
8831,-20,-20,-20,-19,-20,-14,-18,17,-20,-20,7
8832,2,-9,5,-3,-7,-9,4,-8,-2,-13,2
8833,-20,-20,-20,-20,-20,-20,-20,-10,-20,15,9
8834,-1,-5,-3,-12,-7,-5,5,-5,-5,-16,6
8835,17,-20,-20,-20,-20,-20,-13,-20,-20,-20,0
8836,-20,-20,-18,13,-14,-20,-20,-20,-20,-20,3
8837,-12,20,-20,-20,-20,-20,-20,-20,-20,-20,1
8838,-20,-20,-13,-20,4,-20,-19,-20,-20,-20,4
8839,-20,-20,-20,-20,-20,-15,-20,8,-20,-20,7
8840,-20,-20,-20,-20,-20,-11,-20,-13,-20,18,9
8841,-1,-14,-8,2,-17,-18,-4,-15,-14,-19,3
8842,-20,-20,-12,-20,-20,-20,5,-20,-20,-20,6
8843,-20,-18,-20,-20,-20,-20,-20,10,-20,-20,7
8844,-20,-20,-20,-20,-14,-20,-20,-20,20,-20,8
8845,-20,-19,-1,-18,5,-20,-14,-19,-19,-20,4
8846,-20,-20,-20,-20,-20,-16,-20,2,-16,-20,7
8847,-20,-20,-8,-20,-5,-20,-11,-20,-19,-20,4
8848,7,-20,-20,-16,-20,-20,-5,-18,-20,-16,0
8849,-15,-12,-19,-10,-17,-16,-16,-8,20,-18,8
8850,-17,-20,-20,13,-20,-20,-20,-19,-14,-20,3
8851,11,-20,-20,-20,-20,-20,-10,-20,-20,-20,0
8852,-18,20,-16,-18,-20,-20,-20,-20,-20,-20,1
8853,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
8854,-20,-20,-20,-20,-20,-20,-20,-20,-20,20,9
8855,-19,-20,-9,-20,-20,-20,-1,-20,-20,-20,6
8856,-20,-20,-20,-20,-20,-20,-20,-12,-20,20,9
8857,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
8858,-20,-20,-19,-20,-5,-20,9,-20,-20,-20,6
8859,-20,-20,-16,-20,-7,-20,3,-20,-20,-20,6
8860,-20,-20,-20,-20,-20,-1,-19,0,-20,-20,7
8861,-20,20,-20,-19,-20,-20,-20,-20,-20,-20,1
8862,20,-20,-20,-20,-20,-20,-18,-20,-20,-20,0
8863,-20,-20,-17,-20,-14,-20,13,-20,-20,-20,6
8864,-9,-20,-18,16,-20,-20,-20,-20,-20,-20,3
8865,-20,-19,-20,-18,-20,-16,-20,-11,-20,-9,9
8866,-5,-15,7,-6,-5,-13,0,-15,-10,-11,2
8867,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
8868,11,-2,0,6,7,-1,8,3,12,-8,8
8869,-20,-20,-11,-20,-1,-20,-6,-20,-20,-20,4
8870,-20,-20,-20,-19,-20,13,-17,-14,-20,-14,5
8871,-20,-20,-20,-20,-20,-17,-20,-12,-20,5,9
8872,-14,-17,-18,-13,-19,18,-17,-17,-20,-18,5
8873,-4,-14,-9,-4,-2,-20,-6,-9,15,-7,8
8874,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
8875,19,-20,-20,-20,-20,-20,-17,-20,-20,-20,0
8876,-20,-20,-20,-20,-20,-20,-20,-20,-20,20,9
8877,0,-10,1,-4,-8,-9,3,-9,-16,-12,6
8878,-6,-11,-19,-11,-20,-13,-8,-20,-20,-20,0
8879,-20,-20,-19,-20,-8,-20,7,-20,-20,-20,6
8880,-18,20,-19,-16,-20,-20,-20,-17,-20,-20,1
8881,-20,12,-20,-9,-20,-20,-20,-19,-20,-19,1
8882,-20,-20,-16,-20,7,-20,-19,-20,-20,-20,4
8883,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
8884,-13,-20,-19,1,-20,-20,-18,-20,-20,-20,3
8885,11,-20,-16,-19,-20,-20,-18,-20,-20,-20,0
8886,-20,-20,-20,-20,-20,-19,-20,20,-20,-20,7
8887,-20,-20,-20,-20,-20,-1,-20,-19,-20,2,9
8888,9,-6,10,2,12,-4,12,3,0,-3,4
8889,-20,-20,-20,-20,-20,-8,-20,-20,-20,11,9
8890,-20,-20,-20,-18,-20,20,-17,-20,-20,-20,5
8891,-20,-20,-6,-20,8,-20,-19,-20,-20,-20,4
8892,14,-19,-19,-20,-13,-19,-8,-17,-20,-16,0
8893,-20,-20,-15,-20,-4,-20,1,-20,-20,-20,6
8894,-20,-20,-20,-20,-20,4,-20,-2,-20,-20,5
8895,-20,-20,-9,-20,3,-20,-17,-20,-20,-20,4
8896,-3,-20,-20,-1,-20,-20,-20,-20,-20,-20,3
8897,-20,-20,-20,-14,-20,-20,-14,-18,20,-18,8
8898,-20,-19,-20,20,-20,-20,-20,-18,-20,-20,3
8899,-20,-15,-10,-11,-11,-17,-14,-14,20,-19,8
8900,-17,8,-20,2,-17,-19,-18,-15,-20,-20,1
8901,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
8902,-20,-20,20,-20,-20,-20,-20,-20,-20,-20,2
8903,-19,-19,-8,-15,-2,-20,-1,-14,-14,-19,6
8904,-20,-20,-20,-20,-20,-20,-20,-20,20,-19,8
8905,-20,20,-19,-19,-20,-20,-20,-19,-20,-20,1
8906,6,-20,-20,-20,-20,-20,-13,-20,-20,-20,0
8907,-20,-20,-20,-20,-16,-20,-20,-20,20,-20,8
8908,-13,6,-20,-7,-12,-20,-11,-20,-20,-19,1
8909,-20,-20,-20,-20,-13,-20,-19,-20,20,-20,8
8910,-15,-13,-20,-12,-20,-7,-12,-13,-20,1,9
8911,-13,-15,-20,3,-20,-20,-20,-15,-6,-20,3
8912,-20,-20,15,-20,-16,-20,-17,-20,-20,-20,2
8913,-20,-20,-20,-20,-20,-20,-20,-3,-20,-13,7
8914,0,-20,-20,-17,-17,-20,-11,-19,-12,-20,0
8915,-15,-20,4,-20,-19,-20,-11,-19,-20,-20,2
8916,-20,-20,-18,-20,0,-20,-9,-20,-20,-20,4
8917,-20,-20,-20,-20,-20,-18,-20,-13,-20,20,9
8918,-20,-20,-20,-20,-4,-20,11,-20,-20,-20,6
8919,-20,-20,14,-20,-15,-20,-13,-20,-20,-20,2
8920,-20,-20,-20,-8,-7,-20,-20,-20,-20,-20,4
8921,-20,-20,-20,-20,-20,-16,-20,-20,-20,19,9
8922,-20,-20,-20,-20,-20,-20,-20,-15,-20,20,9
8923,-7,-20,-20,-12,-20,-20,2,-19,-17,-20,6
8924,-20,-20,-20,-20,-20,-20,-20,-19,-20,20,9
8925,-20,-20,-20,-20,-20,-18,-20,-20,-20,16,9
8926,-20,-20,-14,-19,-17,-19,8,-20,-20,-20,6
8927,-20,-20,-20,-20,-20,-19,-20,18,-20,-20,7
8928,-20,-20,-20,20,-20,-20,-20,-17,-20,-20,3
8929,-20,-16,-6,-20,6,-20,-20,-20,-20,-20,4
8930,-20,-20,-20,20,-20,-20,-20,-20,-20,-20,3
8931,-14,-20,-15,16,-20,-18,-17,-18,-20,-20,3
8932,-20,-20,-20,-20,-20,-15,-20,-20,-18,19,9
8933,-20,-20,-5,0,-3,-19,-3,-15,-18,-16,3
8934,-20,-20,-20,-20,-20,-16,-19,17,-20,-20,7
8935,-20,-20,-17,-15,-17,-5,-14,0,-20,-20,7
8936,-5,-14,-3,-1,3,-8,8,-4,20,-3,8
8937,-20,20,-20,-16,-20,-20,-20,-20,-20,-20,1
8938,-10,20,-20,-15,-13,-20,-20,-20,-20,-20,1
8939,-1,-11,-16,-2,-17,-14,-9,-9,-20,-16,0
8940,-20,-20,-12,-13,-5,-20,-9,-20,-9,-17,4
8941,-20,-20,-20,-20,-20,6,-20,-13,-20,-2,5
8942,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
8943,-20,-20,-20,-20,-20,-10,-20,-20,-20,6,9
8944,-20,-20,-9,-15,7,-20,-20,-20,-20,-20,4
8945,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
8946,-20,-20,-20,-20,2,-20,-8,-20,-20,-20,4
8947,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
8948,20,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
8949,-14,-18,-5,-18,-6,-20,-6,-13,-13,-14,2
8950,-14,-20,-4,-18,-6,-17,-5,-18,-9,-18,2
8951,-17,-17,-19,-8,-14,-19,-16,-15,-19,5,9
8952,-20,-20,-20,-20,-20,-16,-20,8,-20,-14,7
8953,-20,-20,-20,-20,-20,-13,-20,17,-20,-20,7
8954,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
8955,-20,-20,-20,-20,-20,20,-19,-16,-20,-20,5
8956,8,-20,-20,-15,-20,-20,-17,-20,-20,-20,0
8957,-20,18,-20,-20,-20,-20,-20,-20,-20,-20,1
8958,-20,-16,6,-20,-15,-19,-9,-20,-20,-20,2
8959,-20,-20,-20,5,-17,-20,-20,-20,-20,-20,3
8960,-20,-20,-20,-20,1,-20,-11,-20,-20,-17,4
8961,-20,-20,-19,-20,2,-20,-3,-20,-20,-20,4
8962,-20,-20,-13,-20,-1,-20,-18,-20,-20,-20,4
8963,20,-20,-20,-19,-20,-20,-13,-20,-20,-20,0
8964,-20,-20,-20,-20,-20,-7,-20,-15,-20,5,9
8965,-20,-20,-5,-20,-10,-10,-20,-20,10,-20,8
8966,-20,-20,-20,-20,-20,-15,-17,8,-20,-20,7
8967,-18,-20,-20,-11,-12,-18,-15,-20,13,-19,8
8968,-20,-20,1,-20,-6,-20,-9,-18,-20,-20,2
8969,-20,-20,1,-20,-13,-20,-5,-17,-20,-19,2
8970,-20,-20,-20,-17,-20,-20,-17,-20,20,-20,8
8971,-20,-20,-20,-20,-20,-17,-20,-4,-20,-8,7
8972,-20,-20,-20,-20,-20,-20,-20,0,-20,-6,7
8973,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
8974,-20,-20,-20,-20,-11,-20,6,-20,-18,-20,6
8975,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
8976,-20,-20,-20,-20,-20,-13,-20,-19,-20,20,9
8977,-20,-20,-20,-20,-20,-17,-20,-16,-20,20,9
8978,19,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
8979,-14,20,-20,-20,-19,-20,-20,-20,-20,-20,1
8980,-20,-12,-15,-15,-20,-2,-20,-4,-20,-6,5
8981,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
8982,-20,7,-20,-17,-20,-20,-20,-20,-20,-20,1
8983,-19,-20,-20,20,-20,-20,-20,-20,-20,-20,3
8984,-20,-20,-16,-20,-11,-20,11,-20,-20,-20,6
8985,-20,-20,-20,-20,-20,-18,-20,-6,-20,-9,7
8986,-20,-20,-20,-20,-20,-10,-20,-12,-20,19,9
8987,-20,-20,-20,-20,-12,-20,-20,-15,20,-20,8
8988,-15,-10,-17,3,-20,-20,-16,-13,-20,-13,3
8989,-7,-12,-9,-6,-1,-11,-14,-10,-17,-19,4
8990,-20,-20,-20,-20,-17,-20,-19,-18,20,-15,8
8991,-20,-20,-20,-20,-20,-4,-20,2,-20,-20,7
8992,-15,-16,11,-12,-17,-18,-4,-16,-19,-20,2
8993,-20,-20,-19,-20,2,-20,-16,-20,-20,-20,4
8994,-20,-17,-20,11,-20,-20,-19,-20,-20,-20,3
8995,-20,-20,-20,-20,-7,-20,10,-20,-20,-20,6
8996,-20,-18,-14,-18,-4,-15,-19,-15,20,-19,8
8997,11,-20,-20,-20,-14,-20,-9,-20,-20,-20,0
8998,-20,-20,-20,-20,-20,-20,-20,-19,-20,20,9
8999,1,-20,-15,-20,-17,-20,-5,-13,-20,-20,0
9000,-20,-20,-20,-20,-13,-20,11,-20,-20,-20,6
9001,-20,-20,-20,-20,-20,-20,-20,-20,-20,20,9
9002,2,-20,-20,-8,-15,-14,-5,-11,-20,-17,0
9003,-17,20,-20,-19,-20,-20,-20,-20,-20,-20,1
9004,-20,-18,6,-17,-19,-20,-5,-18,-20,-20,2
9005,-15,-13,-9,-13,-11,-5,-3,-11,20,-17,8
9006,-19,20,-20,-19,-20,-20,-20,-20,-20,-20,1
9007,-9,-20,-7,-14,-12,-17,-11,-10,14,-20,8
9008,-20,-20,13,-20,-20,-20,-17,-20,-20,-20,2
9009,-20,20,-20,-17,-20,-20,-20,-20,-20,-20,1
9010,-15,-15,-14,-19,-13,-15,-15,-18,18,-16,8
9011,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
9012,-20,-20,-20,-20,-20,-14,-20,10,-20,-15,7
9013,-20,8,-20,-12,-20,-20,-20,-19,-20,-20,1
9014,-18,-20,-20,-20,-20,-20,-20,-11,-20,20,9
9015,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
9016,-4,-10,-11,-5,-11,-20,-7,-10,20,-19,8
9017,-17,-15,-20,-1,-20,-20,-20,-19,-17,-20,3
9018,-20,-20,-20,-20,-20,-15,-20,-8,-20,-2,9
9019,-20,-20,-13,-20,9,-20,-20,-20,-20,-20,4
9020,-20,20,-19,-20,-20,-20,-20,-20,-20,-20,1
9021,6,-20,-20,-5,-20,-20,-20,-19,-12,-20,0
9022,-12,-20,-20,-20,-19,-20,-14,-20,7,-20,8
9023,-20,-20,-20,-20,2,-20,-10,-20,-20,-20,4
9024,-15,-16,-3,-11,-6,-17,0,-14,-20,-20,6
9025,-20,-20,-12,-20,-9,-20,-15,-20,-20,-20,4
9026,-20,-20,-20,-20,-17,-20,-20,-20,20,-15,8
9027,-20,-20,3,-20,-7,-20,-14,-20,-20,-20,2
9028,-20,-20,7,-20,-18,-20,-11,-20,-20,-20,2
9029,-20,-20,-20,-20,-20,20,-20,-17,-20,-20,5
9030,-20,-20,-20,-20,-20,15,-19,-16,-20,-20,5
9031,20,-20,-18,-19,-20,-15,-14,-20,-20,-20,0
9032,-20,-20,0,-20,-13,-18,-13,-20,-20,-20,2
9033,-18,-20,-18,-20,-11,-20,-4,-20,-20,-20,6
9034,-15,-19,-20,-20,-20,-7,-20,-16,-20,15,9
9035,-20,-20,-20,-20,-19,-20,-20,-20,15,-20,8
9036,13,-20,-20,-20,-20,-20,-19,-20,-20,-20,0
9037,-20,20,-20,-17,-20,-20,-20,-20,-20,-20,1
9038,20,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
9039,16,-20,-19,-20,-20,-20,-15,-20,-20,-19,0
9040,-20,-20,-13,-20,-2,-20,0,-16,-16,-20,6
9041,-14,-20,-20,-10,-20,-20,-20,-15,20,-20,8
9042,-20,-20,-20,20,-20,-20,-20,-20,-20,-20,3
9043,-20,-20,-19,-20,16,-20,-18,-20,-20,-20,4
9044,-20,-20,-20,-20,-20,-20,-18,20,-20,-20,7
9045,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
9046,-20,-20,-20,-20,-20,20,-20,-16,-20,-20,5
9047,-20,-20,-20,-20,-20,-10,-20,-20,-20,20,9
9048,-20,-20,9,-19,0,-20,-20,-20,-20,-20,2
9049,-20,-20,-16,-18,-17,20,-20,-17,-20,-18,5
9050,-20,-20,-20,-13,-4,-20,0,-20,-20,-20,6
9051,-17,-20,-18,-17,-3,-16,-11,-17,-16,-20,4
9052,-20,-14,-19,-19,-16,-15,-20,-8,-20,14,9
9053,-18,-20,-20,-20,-20,-18,-20,-11,-20,18,9
9054,-20,-20,-20,-20,-3,-20,-12,-20,-14,-20,4
9055,-20,-15,-3,-9,-5,-10,-3,-12,11,-11,8
9056,-20,-20,-20,-19,-20,-13,-20,7,-20,-20,7
9057,-20,-20,4,-15,-5,-16,-2,-18,-20,-20,2
9058,-20,-20,-20,-20,-20,-14,-20,-19,-20,20,9
9059,-12,-4,3,-2,-3,-11,0,-12,-14,-14,2
9060,-20,-20,-16,-20,-7,-20,-9,-20,-20,-20,4
9061,19,-8,0,3,16,-5,20,11,-11,-1,6
9062,-20,-20,0,-20,1,-20,-20,-20,-20,-20,4
9063,-15,-17,-19,-20,-20,-20,-10,-20,20,-11,8
9064,-10,-20,-20,1,-20,-20,-20,-20,-20,-20,3
9065,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
9066,-20,-20,-20,-20,-20,-20,-20,-20,-20,20,9
9067,-19,-20,-4,-20,-12,-20,-10,-20,-20,-20,2
9068,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
9069,-13,-15,-1,-16,-11,-15,0,-13,-13,-19,6
9070,-20,-20,-20,-20,-20,2,-19,-1,-20,-20,5
9071,-7,-20,-20,-16,-15,-20,-20,-20,-20,-20,0
9072,-20,-20,-14,-20,-10,-20,-18,-20,20,-20,8
9073,-14,-16,-16,-12,-14,4,-12,-1,-20,-20,5
9074,-10,-20,-20,-15,-18,-20,3,-20,-20,-20,6
9075,-20,-20,-5,-20,0,-20,-20,-20,-20,-20,4
9076,-20,-18,-14,-12,-8,-19,6,-19,-18,-20,6
9077,-20,-20,-17,-20,7,-20,-14,-20,-20,-20,4
9078,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
9079,-20,20,-20,-20,-20,-20,-20,-19,-20,-20,1
9080,-20,-20,-20,-20,-20,-20,-20,-16,-20,20,9
9081,-14,-15,-20,-16,-20,-12,-10,-17,20,-16,8
9082,-20,-20,-20,-18,-14,-10,-20,-20,20,-20,8
9083,-18,-14,-20,-18,-20,-6,-19,-12,-19,10,9
9084,-20,-4,0,-19,-15,-17,-1,-13,-16,-17,2
9085,-18,-20,5,-20,-20,-20,-11,-15,-20,-20,2
9086,-19,-20,-9,-16,-20,-16,13,-17,-20,-20,6
9087,17,-2,18,13,16,1,12,3,1,-11,2
9088,-17,-20,-20,-13,-20,20,-13,-20,-20,-20,5
9089,-20,-20,8,-20,-16,-20,-12,-20,-20,-19,2
9090,-20,-20,-20,-19,-20,20,-16,-16,-20,-20,5
9091,4,-20,-20,-14,-20,-20,-16,-20,-20,-20,0
9092,-20,-20,-13,-20,-7,-17,-15,-18,20,-20,8
9093,-20,-20,-20,20,-20,-20,-20,-20,-20,-20,3
9094,-20,-20,-13,-20,-20,-20,-19,-20,-20,-16,2
9095,-13,-9,-20,-7,-20,-20,-20,-20,-20,-20,3
9096,-16,-14,-10,-18,-7,-15,-20,-9,20,-18,8
9097,-20,-20,-20,-20,-9,-20,7,-20,-20,-20,6
9098,-20,20,-20,-10,-20,-20,-20,-20,-20,-20,1
9099,-20,-20,-20,-20,-20,5,-20,-13,-20,-10,5
9100,2,-20,-14,-7,-16,-16,-7,-14,-17,-11,0
9101,-14,-18,-20,14,-20,-20,-20,-18,-14,-20,3
9102,-18,-19,-17,17,-15,-20,-20,-16,-20,-16,3
9103,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
9104,-20,-20,-20,-20,-20,-20,-20,-15,-20,14,9
9105,-20,-20,-1,-20,-15,-16,-5,-17,-20,-20,2
9106,-11,-20,-20,2,-20,-20,-20,-14,15,-20,8
9107,-20,-20,-20,-20,-20,-20,-20,20,-20,-18,7
9108,-20,-13,-20,-20,-20,-19,-20,-13,20,-13,8
9109,-20,-20,12,-20,-15,-20,-20,-20,-20,-20,2
9110,-20,-20,-17,20,-20,-20,-20,-20,-20,-19,3
9111,-20,-20,-13,-20,-13,-17,10,-15,-20,-20,6
9112,-18,-17,5,-20,-16,-20,-8,-15,-20,-20,2
9113,-13,-19,-18,-14,-20,20,-14,-15,-20,-13,5
9114,1,-13,-20,-16,-10,-19,-15,-16,-20,-17,0
9115,-20,-20,-20,-20,-20,-20,-20,-19,-20,19,9
9116,16,-20,-20,-20,-20,-20,-14,-20,-20,-20,0
9117,-20,-20,-20,-20,-20,-3,-20,-2,-20,-17,7
9118,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
9119,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
9120,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
9121,-20,-20,-20,-20,-20,-18,-20,-19,-20,16,9
9122,13,-20,-20,-20,-20,-20,-19,-20,-20,-20,0
9123,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
9124,-5,-20,-6,-14,-2,-15,4,-15,-13,-19,6
