Class_0,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9
-20,-20,-20,-19,-16,-6,-20,-20,1,-15
-20,-20,-20,-20,-20,-20,-20,-20,-20,-5
19,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,16,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,2,-20,-20,-20,-20,-20,-20,-20
-19,-20,-20,-13,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,11,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,20,-20,-20
-20,-20,10,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,2,-20,-20,-20,-20
-20,20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,20,-20,-20,-20
-20,-20,-20,-20,2,-20,-20,-20,-20,-20
-20,-20,-20,10,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,2
-20,-20,-20,-20,-20,-20,-20,-20,-20,-3
19,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-19,-18,-2
-20,-20,-20,-20,-20,-20,-20,-6,-20,-5
-20,9,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,4,-20,-20,-20
-20,-20,-20,-20,17,-20,-20,-20,-20,-20
-20,-20,-20,-5,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,20,-20,-20,-20
-20,-20,3,-20,-20,-20,-20,-20,-20,-20
2,-20,-18,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,-4
-20,-20,-20,-16,-13,-6,-20,-20,0,-16
-20,-20,-20,-20,-20,-20,20,-20,-20,-20
-20,-20,-20,-20,-20,3,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,16,-20,-20
15,-20,-20,-20,-20,-20,-20,-20,-20,-20
17,-20,-20,-20,-20,-16,-20,-20,-20,-20
-20,20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-16,-20,-20,0,-20,-20
-20,-20,-20,-20,8,-20,-20,-20,-20,-20
-20,-20,-20,9,-20,-20,-20,-20,-20,-20
-20,-20,7,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,16,-20,-20,-20,-20,-20
-20,16,-20,-20,-20,-20,-20,-20,-20,-20
-11,-20,-20,-7,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,20,-20,-20
-20,-20,-20,-20,-20,-20,20,-20,-20,-20
-20,-20,-20,-20,13,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,20,-20,-20
-20,-20,-20,-20,-20,-20,-20,11,-20,-20
-20,-20,-20,-20,-20,-20,-20,18,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,1
-20,-20,-20,-20,-20,-3,-20,-20,-8,-20
-20,-20,-20,-20,0,-20,-20,-20,-20,-12
-20,-20,-20,0,-20,-20,-20,-20,-20,-18
-20,-20,-20,-9,-11,-7,-11,-20,-3,-20
-20,-20,16,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,4,-20,-20,-20
-20,-20,-20,16,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-4,-20,-20,-20,-20
-15,-20,-18,-16,-14,1,-20,-20,0,-10
18,-20,-20,-20,-20,-15,-20,-20,-20,-20
-20,-20,-20,-20,-20,7,-20,-20,-20,-20
-20,-19,-20,-20,-15,-20,-20,-20,-20,-20
-20,-20,-20,-20,-18,-18,-20,14,-20,-20
-20,14,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-5,-20,-20,-20,-20,-20,-15
-20,20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,20,-20,-20
-20,-20,-20,-20,-20,-18,-20,-20,-20,1
-20,-20,-20,-20,-20,-20,13,-20,-20,-20
-20,-20,13,-20,-20,-20,-20,-20,-20,-20
10,-20,-20,-20,-20,-11,-16,-20,-20,-20
-20,-20,-20,-20,-19,-20,-20,-20,-20,-15
-20,20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,6,-20,-20
-20,-20,-20,2,-20,-20,-20,-20,-20,-17
-20,-20,-20,3,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-12,-20,-19,-20,-10
-20,20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,20,-20,-20,-20
-20,-20,-20,-20,4,-20,-20,-20,-20,-20
-20,-20,-20,-2,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,1
-20,-20,-20,-20,-20,-20,-20,-20,7,-20
-20,-20,20,-20,-20,-20,-20,-20,-20,-20
-20,5,-20,-20,-20,-20,-20,-20,-20,-20
-18,-20,-17,-12,-7,-1,-20,-14,2,-9
-20,-20,-20,-20,-18,-20,15,-20,-18,-19
-20,-20,-20,-20,-3,-20,-19,-20,-20,-20
-20,20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-1,-20,-20,-20,-20
-20,-20,-20,-20,-20,2,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,19,-20,-20,-20
-20,-20,-20,-20,-16,5,-20,-20,-20,-20
20,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,15,-20,-20,-20,-20,-20,-20,-19,-20
-20,-20,19,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,12,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-1,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-15,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,20,-20,-20,-20
-20,-20,-20,-16,-20,-20,-20,14,-20,-20
-15,-20,-20,-20,-20,-20,-20,-20,-16,-20
-20,-20,-20,-18,-20,-20,-20,-20,-20,-7
20,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,4,-20,-20,-20,-20,-20,-20,-13,-20
-20,-20,20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,14,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,2,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-1,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,14,-20,-20,-20
-20,-20,-20,-17,-20,-20,-20,5,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-7,-20
-20,-20,-20,-20,-20,-20,-20,-16,-20,-3
20,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-10,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-1,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,16,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,2,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,5,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,20,-20,-20
-20,-20,-20,-20,-20,-19,-20,-20,-17,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,-2
-20,-20,-20,-20,-20,-20,17,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,5
-20,-20,-20,-20,-20,-20,-20,20,-20,-20
20,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,14,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,6,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-1,-20,-20,-20,-20,-20
-20,-20,-20,-1,-20,-20,-20,-20,-19,-20
-20,-20,-20,-20,-20,-20,-20,-20,-9,-20
-20,-20,-20,-20,-20,4,-20,-20,-17,-20
-20,7,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-12,-20,-20,-20,-20,-20,-20
19,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,0,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,3,-20,-20,-20,-20,-20,-20,-20
-20,0,-20,-20,-20,-20,-20,-20,-12,-20
-20,-20,-20,8,-20,-20,-20,-20,-20,-20
-20,-20,-4,-20,-20,-20,-20,-20,-20,-20
20,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-19,-20,-17,-20,-20,-20,-4,-20,-20
-20,-20,4,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,20,-20,-20,-20
-20,-20,-20,-20,8,-20,-20,-20,-20,-20
20,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-10,-20,-20,-17,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,12
-20,-20,-20,-20,-20,-20,-20,-20,-20,7
-20,-20,-20,-20,-20,-20,-20,-20,3,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,12
-20,-20,-20,-20,-20,-1,-20,-20,-16,-20
-17,-20,-20,-8,-20,-20,-20,-20,-20,-20
-20,-9,-20,-20,-20,-20,-20,-20,-9,-20
-20,-20,-20,-17,-20,-20,-20,5,-20,-20
-20,-20,-20,-20,2,-20,-20,-20,-20,-20
-20,-20,-20,-19,-20,-20,-20,15,-20,-20
14,-20,-20,-20,-20,-20,-20,-20,-20,-20
19,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,15,-20,-20,-20
-20,-20,-20,-20,-20,-20,17,-20,-20,-20
-20,-20,-20,-20,-20,-20,13,-20,-20,-20
-20,-20,-20,11,-20,-20,-20,-20,-20,-20
-20,-20,-20,-13,-20,-20,-20,-7,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,1
-20,-20,2,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-17,-20,-11,-20
-20,-20,-20,-20,-20,-18,-20,-20,-20,-5
-20,-20,-20,-20,-20,-20,-20,-20,0,-20
-20,-20,-20,-17,-20,-20,-20,2,-20,-20
-20,9,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-18,-20,-20,-20,-20,-10
15,-20,-20,-20,-20,-20,-20,-20,-18,-20
-20,-20,-20,-20,-4,-20,-20,-20,-20,-17
-15,-20,-20,-20,-20,-20,-20,-20,-18,-20
-20,-20,-20,-20,-20,3,-20,-20,-20,-20
-20,-20,3,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,6,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,8
20,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,7,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,4
-20,1,-20,-20,-20,-20,-20,-20,-20,-20
-3,-20,-20,-20,-20,0,-20,-20,-20,-20
-20,4,-20,-19,-20,-20,-20,-20,-20,-20
-20,-18,-20,-20,-20,-20,-20,6,-20,-20
-20,-20,-20,-20,-20,-20,13,-20,-20,-20
-20,8,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,1,-20,-20,-20,-20,-20,-20,-20
-20,6,-20,-18,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,14,-20,-20,-20
-18,-20,-20,-20,-20,-13,-20,-20,-3,-20
20,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,13,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-1,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,1,-20,-20,-20,-20,-19
-12,-20,-19,-11,-17,-14,-20,-19,-20,-20
-20,-20,-20,-20,-20,-20,19,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,5,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,-2
18,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,12,-19,-20,-20,-20,-20,-20,-20
-20,-20,-20,1,-9,-20,-20,-16,-16,-9
-20,-20,-20,-20,-1,-20,-20,-20,-20,-20
-20,-20,-20,-3,-20,1,-20,-20,-20,-15
-20,-20,-20,-20,-20,-20,18,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,17,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,9,-20
20,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,17,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,0,-13,-13,-20,-15,-17,-15
-20,-20,-20,-20,-20,-3,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,15,-20,-20,-20
-20,-20,-11,-12,-17,-15,-20,19,-11,-20
-20,-20,-20,-20,-20,-20,-20,-20,-3,-12
-20,16,-20,-20,-20,-20,-20,-20,-20,-20
20,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,15,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-16,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,13,-20,-20,-20
-20,-20,-20,-20,-20,-20,17,-20,-20,-20
-20,-20,-20,0,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,10,-20,-20,-20,-20,-20
-20,-20,-20,-20,14,-20,-20,-20,-20,-20
-20,-20,0,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,9,-20
-20,20,-20,-20,-20,-20,-20,-20,-20,-20
20,-20,-20,-20,-20,-20,-20,-20,-20,-20
-18,-20,-20,-20,-20,-20,16,-20,-20,-20
-20,-20,-20,-20,14,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,11
-20,-20,-20,-20,-20,-20,-20,20,-20,-20
-20,-20,10,-18,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,5
-20,-20,18,-20,-20,-20,-20,-20,-20,-20
20,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,6
-20,-20,-20,-5,-20,-20,-20,-20,-19,-20
-20,-20,-20,0,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,0
-20,20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-3,-20,-20,-20,-20
-20,-20,7,-16,-20,-20,-20,-20,-20,-20
-20,-20,-20,3,-20,-20,-20,-20,-20,-20
-20,20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,12,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,19,-20,-20
-20,-20,-20,-12,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,16,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,9,-20
-20,-20,-20,-20,8,-20,-20,-20,-20,-20
20,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,7,-20,-20,-20,-20,-20
20,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,3,-17,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,8,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,14,-20,-17
-20,-20,-20,-20,-20,-20,-20,-20,9,-20
20,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,20,-20,-20
20,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,18,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,10
-20,-20,-20,2,-20,-20,-20,-20,-20,-20
-20,-20,9,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,8,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,4,-20
-20,-20,-20,-20,-20,-20,4,-20,-20,-20
20,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,3,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,16,-20,-20
-20,-20,-20,-17,-20,-4,-20,-20,-20,-20
-20,17,-20,-20,-20,-20,-20,-20,-20,-20
20,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-1,-20
-20,19,-20,-20,-20,-20,-20,-20,-20,-20
-12,-20,-20,-19,-17,-14,0,-20,-14,-20
-20,-20,-20,-20,-20,-20,-20,19,-20,-20
-20,-20,-5,-10,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,8
-20,-20,-20,-20,-20,-20,-20,15,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,10
-20,-20,-20,-19,-20,3,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,12,-20,-20,-20
-20,-20,-20,-20,-20,-6,-20,-20,-20,-20
-20,-20,16,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,12,-20,-20,-20
-20,-20,8,-16,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,7,-20
-20,20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,12,-20,-17
-20,-20,-20,-19,-20,-5,-20,-20,-20,-20
-20,-20,-20,-20,-20,-12,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,19,-20,-20
-20,-20,-20,4,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-5,-20,-20,-20,-20
17,-20,-20,-20,-20,-18,-20,-20,-20,-20
-20,20,-20,-20,-20,-20,-20,-20,-20,-20
-20,20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,8,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-2,-20
-20,-20,-20,-20,8,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,8
-20,-20,-20,-20,9,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-9,-20,-20,-20,-20
-20,12,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,5,-20
-20,-20,-20,-20,-20,-20,20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,0,-10
-20,-20,-20,-20,-20,-20,-20,-20,-20,0
20,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-5,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,15,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,5,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,18,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-3,-15
-20,-20,-20,-20,-20,-20,-20,-20,-20,12
18,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-2,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,13,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,4,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,8,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,10
12,-20,-20,-18,-20,-18,-20,-20,-20,-20
-20,20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,16,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,3,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,8,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,10,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,18,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,3,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,9
-20,-20,-20,9,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-3,-20,-20,-20,-20
-20,-20,-20,-1,-20,-20,-20,-20,-20,-20
-20,-20,20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,6
-20,-20,-20,9,-20,-20,-20,-20,-20,-20
-20,-20,18,-20,-20,-20,-20,-20,-20,-20
-20,9,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,11,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,0,-20,-20,-20,-20
-20,-20,-20,-20,-20,0,-20,-20,-17,-20
-20,-20,14,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,11,-20,-20,-20,-20,-20,-20
-20,-20,18,-20,-20,-20,-20,-20,-20,-20
-20,12,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,13,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,12
-20,-20,-20,-20,-20,-20,-20,17,-20,-20
-20,-20,14,-20,-20,-20,-20,-20,-20,-20
-20,20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,19,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,3,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,7
-20,20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,4,-20
-20,-20,-20,-20,-20,-20,-20,-20,0,-20
-20,-20,-20,-20,-20,-20,-20,20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-4,-12
-20,18,-20,-20,-20,-20,-20,-20,-20,-20
20,-20,-20,-20,-20,-20,-20,-20,-20,-20
20,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,17,-20,-20
-20,-20,-20,-20,-20,-20,-20,20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-3,-12
-20,-20,-20,-20,-20,-20,-20,12,-20,-18
-20,-20,-20,-20,-20,8,-20,-20,-20,-20
9,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,15,-20,-20,-20
-20,20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,4,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,11,-20,-15
-20,-20,-20,-20,12,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,19,-20,-20,-20
-20,20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,19,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,0,-20,-20,-20,-20
20,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,18,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,4
-20,-20,-20,-20,-20,-20,-20,-20,-20,9
16,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,9,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,16,-20,-20,-20,-20,-20
-20,-20,-20,-20,9,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,1,-20
-20,-20,-20,-20,6,-20,-20,-20,-20,-20
-20,19,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,0,-20
-20,-20,-20,-20,-20,-20,20,-20,-20,-20
-20,-20,-20,-20,-20,7,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,9
20,-20,-20,-20,-20,-20,-20,-20,-20,-20
20,-20,-20,-20,-20,-20,-20,-20,-20,-20
20,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,2,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,20,-20,-20
-20,19,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,20,-20,-20,-20
-20,-20,-20,-20,15,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,20,-20,-20,-20
20,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,14,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,11,-20,-20,-20,-20
-20,-20,-20,-20,14,-20,-20,-20,-20,-20
-20,14,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,17,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,2,-20
-20,-20,-20,-20,-20,-20,20,-20,-20,-20
-20,-20,-20,7,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,-9
-20,-20,-20,-20,-20,-20,-20,-20,-20,7
-20,-20,-20,-20,-20,6,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,7
-20,-20,-20,-10,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,5,-20
-20,-20,-20,-20,-20,-2,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,20,-20,-20,-20
-20,-20,-20,-20,12,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,20,-20,-20
-20,-20,-20,-20,-20,-20,12,-20,-20,-20
-20,-20,20,-20,-20,-20,-20,-20,-20,-20
-20,-20,19,-20,-20,-20,-20,-20,-20,-20
20,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,12
-20,-20,-20,-20,16,-20,-20,-20,-20,-20
20,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,19,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,19,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,7,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,12,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,9,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,-1,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,10
20,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,10,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,16,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,14,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,18,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,9,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,11,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,20,-20,-20
-20,-19,-20,-20,-20,-20,-20,-20,-13,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,12
17,-20,-20,-20,-20,-20,-20,-20,-20,-20
-20,12,-20,-20,-20,-20,-20,-20,-20,-20
-20,-20,16,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,2,-20,-19,-20,-20,-20,-20
-20,-20,-20,-20,9,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,1,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,20,-20,-20
-20,-20,-20,-20,-20,-20,-20,-20,4,-20
-20,-20,-20,-20,-20,-20,-20,-20,-20,11
-20,-20,-20,-20,-20,-20,20,-20,-20,-20
-20,-20,-20,-20,12,-20,-20,-20,-20,-18
-20,-20,5,-20,-20,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,20,-20,-20,-20
-20,-20,-20,-20,15,-20,-20,-20,-20,-20
-20,-20,-20,-20,-20,-20,-20,9,-20,-20
-20,-20,-20,-20,-20,8,-20,-20,-20,-20
